GPALN_000004	GO:0005515
GPALN_000007	GO:0004176;GO:0004252;GO:0006508
GPALN_000009	GO:0016021;GO:0016286;GO:0006813
GPALN_000010	GO:0016021;GO:0005516;GO:0015269;GO:0016286;GO:0006813
GPALN_000011	GO:0005509;GO:0071205
GPALN_000012	GO:0019825;GO:0020037
GPALN_000015	GO:0035658;GO:0010506
GPALN_000017	GO:0016787
GPALN_000018	GO:0036038;GO:0060271;GO:0010826
GPALN_000019	GO:0005089;GO:0005515;GO:0035023
GPALN_000020	GO:0005515
GPALN_000021	GO:0016021;GO:0005515;GO:0004930;GO:0004672;GO:0005524;GO:0007186;GO:0006468
GPALN_000022	GO:0008168;GO:0003924;GO:0005525;GO:0003723;GO:0003743;GO:0006413
GPALN_000023	GO:0016021;GO:0005777;GO:0005515;GO:0005524;GO:0004788;GO:0009229;GO:0016560;GO:0006772
GPALN_000027	GO:0005840;GO:0003735;GO:0006412
GPALN_000029	GO:0003676
GPALN_000030	GO:0003676
GPALN_000032	GO:0008270;GO:0003676
GPALN_000033	GO:0090575;GO:0071339;GO:0046983
GPALN_000035	GO:0005515;GO:0007165
GPALN_000036	GO:0005634;GO:0018024;GO:0008270;GO:0005515;GO:0034968
GPALN_000037	GO:0005319;GO:0006869
GPALN_000038	GO:0042302
GPALN_000039	GO:0004672;GO:0005524;GO:0006468
GPALN_000040	GO:0016021;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
GPALN_000042	GO:0005685;GO:0003676;GO:0030619;GO:0000398
GPALN_000043	GO:0005515;GO:0003676
GPALN_000044	GO:0003676;GO:0008270
GPALN_000047	GO:0016740;GO:0016773;GO:0005975
GPALN_000049	GO:0016021;GO:0000166
GPALN_000052	GO:0005634;GO:0003723;GO:0005524;GO:0004004;GO:0003676
GPALN_000055	GO:0005515
GPALN_000056	GO:0005524;GO:0004672;GO:0006468
GPALN_000057	GO:0050660;GO:0004148;GO:0016491;GO:0009055;GO:0016668;GO:0055114;GO:0045454
GPALN_000059	GO:0005515
GPALN_000060	GO:0005515
GPALN_000061	GO:0070403;GO:0008168
GPALN_000062	GO:0016021;GO:0004930;GO:0007186
GPALN_000063	GO:0003854;GO:0016616;GO:0055114;GO:0006694
GPALN_000065	GO:0031683;GO:0005525;GO:0003924;GO:0019001;GO:0007186;GO:0007188;GO:0007165
GPALN_000068	GO:0003755;GO:0000413;GO:0006457
GPALN_000069	GO:0003676
GPALN_000071	GO:0016021;GO:0015385;GO:0015299;GO:0006885;GO:0006814;GO:0055085;GO:0006812
GPALN_000072	GO:0000178;GO:0003723
GPALN_000073	GO:0016705;GO:0020037;GO:0005506;GO:0055114
GPALN_000074	GO:0003723;GO:0009982;GO:0009451;GO:0001522
GPALN_000075	GO:0003676
GPALN_000076	GO:0005524;GO:0004672;GO:0006468
GPALN_000079	GO:0016020;GO:0005886;GO:0005509;GO:0007156;GO:0007155
GPALN_000081	GO:0004867;GO:0008233
GPALN_000082	GO:1990504;GO:0016079
GPALN_000085	GO:0003677;GO:0003676
GPALN_000087	GO:0008270;GO:0003676
GPALN_000088	GO:0003677;GO:0003676
GPALN_000089	GO:0016021;GO:0004888;GO:0005216;GO:0005230;GO:0034220;GO:0006811
GPALN_000090	GO:0016021;GO:0016887;GO:0000166;GO:0006812
GPALN_000091	GO:0003723;GO:0003743;GO:0006413;GO:0001731
GPALN_000093	GO:0003676
GPALN_000094	GO:0005524;GO:0004222;GO:0006508;GO:0006506
GPALN_000096	GO:0005524;GO:0004222;GO:0006508
GPALN_000100	GO:0003676;GO:0003677
GPALN_000101	GO:0005548;GO:0015914
GPALN_000103	GO:0004848
GPALN_000109	GO:0004222;GO:0008237;GO:0008270;GO:0006508
GPALN_000111	GO:0005634;GO:0019901;GO:0000079;GO:0010389
GPALN_000113	GO:0019915
GPALN_000116	GO:0042254
GPALN_000119	GO:0005515
GPALN_000121	GO:0008237;GO:0008270;GO:0004222;GO:0006508
GPALN_000122	GO:0016459;GO:0003774
GPALN_000125	GO:0031011
GPALN_000129	GO:0003676;GO:0008270
GPALN_000130	GO:0003676
GPALN_000134	GO:0016020;GO:0008378;GO:0006486
GPALN_000135	GO:0016020;GO:0008378;GO:0006486
GPALN_000141	GO:0005515
GPALN_000143	GO:0030170;GO:0003824
GPALN_000144	GO:0005515
GPALN_000146	GO:0005515
GPALN_000147	GO:0005515
GPALN_000148	GO:0005515
GPALN_000149	GO:0016021;GO:0016500;GO:0005515;GO:0004930;GO:0007186
GPALN_000150	GO:0020037;GO:0019825
GPALN_000154	GO:0008180
GPALN_000155	GO:0003714
GPALN_000156	GO:0005634;GO:0043565;GO:0008270;GO:0003700;GO:0006355
GPALN_000157	GO:0051536;GO:0005198;GO:0097428
GPALN_000163	GO:0038023
GPALN_000164	GO:0007160
GPALN_000169	GO:0016021;GO:0008324;GO:0055085;GO:0006812
GPALN_000170	GO:0016021;GO:0022857;GO:0005215;GO:0055085
GPALN_000171	GO:0016021;GO:0022857;GO:0055085
GPALN_000172	GO:0005634;GO:0043565;GO:0008270;GO:0003700;GO:0003677;GO:0003707;GO:0006355
GPALN_000173	GO:0016020;GO:0005215;GO:0055085
GPALN_000179	GO:0016787
GPALN_000180	GO:0005634;GO:0043565;GO:0003700;GO:0008270;GO:0006355
GPALN_000187	GO:0008324;GO:0006812
GPALN_000189	GO:0004474;GO:0004451;GO:0003824;GO:0006097;GO:0019752
GPALN_000190	GO:0004451;GO:0003824;GO:0019752
GPALN_000191	GO:0004672
GPALN_000194	GO:0016021;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
GPALN_000195	GO:0008237;GO:0008270;GO:0006508
GPALN_000201	GO:0003700;GO:0043565;GO:0006355
GPALN_000206	GO:0016773;GO:0005524;GO:0005536;GO:0004396;GO:0005975;GO:0001678
GPALN_000207	GO:0016020;GO:0005886;GO:0005509;GO:0007156;GO:0007155
GPALN_000208	GO:0005515
GPALN_000209	GO:0005515
GPALN_000211	GO:0003676;GO:0008270
GPALN_000214	GO:0004476;GO:0005524;GO:0003777;GO:0008017;GO:0008270;GO:0009298;GO:0007018;GO:0005975
GPALN_000215	GO:0030131;GO:0003700;GO:0006886;GO:0016192;GO:0006355
GPALN_000221	GO:0016021;GO:0046923;GO:0006621
GPALN_000222	GO:0030131;GO:0030117;GO:0030276;GO:0016192;GO:0006886;GO:0015031
GPALN_000224	GO:0005730;GO:0005515;GO:0005524;GO:0003676;GO:0006364
GPALN_000225	GO:0016849;GO:0035556;GO:0009190
GPALN_000226	GO:0016021;GO:0004930;GO:0007186
GPALN_000230	GO:0046856
GPALN_000232	GO:0005737;GO:0003824;GO:0004850;GO:0009116;GO:0009166
GPALN_000233	GO:0005524;GO:0004672;GO:0006468
GPALN_000234	GO:0043066
GPALN_000236	GO:0005737;GO:0000166;GO:0004812;GO:0005524;GO:0004819;GO:0043039;GO:0006418;GO:0006425;GO:0006412
GPALN_000237	GO:0003723;GO:0006396
GPALN_000238	GO:0035091
GPALN_000239	GO:0004672;GO:0005524;GO:0006468
GPALN_000240	GO:0005737;GO:0006886;GO:0007033
GPALN_000242	GO:0016021;GO:0033017;GO:0005783;GO:0000166;GO:0005388;GO:0005524;GO:0006816;GO:0070588
GPALN_000243	GO:0003676;GO:0003723
GPALN_000244	GO:0017053;GO:0006351
GPALN_000249	GO:0003743;GO:0006413
GPALN_000251	GO:0006659
GPALN_000253	GO:0008305;GO:0007155
GPALN_000254	GO:0005515
GPALN_000256	GO:0005515
GPALN_000257	GO:0004672;GO:0005524;GO:0006468
GPALN_000259	GO:0004347;GO:0006096;GO:0006094
GPALN_000261	GO:0005515;GO:0051260
GPALN_000262	GO:0016020;GO:0005525;GO:0003924;GO:0007165
GPALN_000265	GO:0030126;GO:0006890
GPALN_000267	GO:0005524;GO:0004672;GO:0006468
GPALN_000268	GO:0042719;GO:0008565;GO:0045039
GPALN_000269	GO:0005840;GO:0005515;GO:0003735;GO:0006412
GPALN_000270	GO:0004555;GO:0003824;GO:0005991
GPALN_000273	GO:0004129
GPALN_000275	GO:0005743;GO:0006850
GPALN_000276	GO:0005525;GO:0003924
GPALN_000279	GO:0005784;GO:0006886
